EVENT_ID, Time, Latitude, Longitude, Depth, Magnitude, MagnitudeType, BbEnergyMagnitude, BbRuptureDuration, BbStationCount, BbTotalEnergy, HfEnergyMagnitude, HfRuptureDuration, HfStationCount, HfTotalEnergy
1336618, 2002 06 21 00 05 45, -4.536, 146.838, 33.0, 6.0, MW, 5.94, 33.0, 29, 1.80000003E13, 6.19, 33.0, 20, 8.6999999E12
1337756, 2002 04 18 05 02 45, 16.984, -100.935, 19.7, 6.1, MW, 6.3, 192.0, 37, 6.2999998E13, 5.94, 192.0, 17, 3.70000003E12
1338030, 2002 09 01 17 14 59, 14.232, 51.885, 10.0, 6.0, MW, 6.07, 48.0, 40, 2.90000009E13, 6.31, 48.0, 26, 1.29999999E13
1339855, 2002 04 18 16 08 36, -27.52, -70.494, 61.2, 6.7, MW, 7.1, 60.0, 36, 9.9999999E14, 7.28, 60.0, 29, 3.80000017E14
1340262, 2002 06 22 02 58 21, 35.589, 49.022, 10.0, 6.5, MW, 6.49, 39.0, 56, 1.20000002E14, 6.37, 39.0, 48, 1.59999999E13
1341973, 2002 08 02 23 11 38, 29.186, 139.115, 425.4, 6.3, MW, 6.13, 19.0, 44, 3.5000001E13, 6.59, 19.0, 31, 3.5000001E13
1344908, 2002 07 03 23 00 18, -5.12, 147.374, 33.0, 6.2, MW, 6.19, 40.0, 37, 4.3999998E13, 6.41, 40.0, 19, 1.80000003E13
1350555, 2002 05 23 15 52 16, -30.722, -71.193, 62.8, 6.0, MW, 5.9, 65.0, 22, 1.59999999E13, 6.25, 65.0, 12, 1.09999995E13
1356171, 2002 05 25 05 36 32, 53.903, -161.082, 33.0, 6.4, MW, 6.35, 95.0, 74, 7.3999996E13, 6.24, 95.0, 51, 9.9999998E12
1357188, 2002 06 27 05 50 38, -7.0, 104.088, 33.0, 6.5, MW, 6.59, 47.0, 54, 1.70000007E14, 6.45, 47.0, 38, 2.09999993E13
1358943, 2002 08 07 23 59 14, 7.854, -82.887, 10.0, 6.0, MW, 5.94, 28.0, 28, 1.9E13, 5.94, 28.0, 13, 3.70000003E12
1362494, 2002 06 28 17 19 30, 43.763, 130.665, 568.0, 7.3, MW, 7.86, 34.0, 60, 1.4E16, 8.26, 34.0, 58, 1.09999997E16
1362984, 2002 09 08 18 44 23, -3.297, 142.915, 13.0, 7.2, MW, 7.65, 68.0, 44, 6.8E15, 7.27, 68.0, 35, 3.59999998E14
1363438, 2002 08 09 13 31 04, -16.379, -176.119, 350.5, 6.1, MW, 5.71, 39.0, 23, 8.3000002E12, 6.31, 39.0, 9, 1.29999999E13
1363663, 2002 06 29 02 39 04, -12.48, 166.541, 66.0, 6.2, MW, 5.91, 20.0, 29, 1.59999999E13, 6.01, 20.0, 14, 4.6000002E12
1367423, 2002 04 26 16 06 05, 13.032, 144.688, 69.1, 7.1, MW, 7.19, 49.0, 44, 1.40000002E15, 7.24, 49.0, 40, 3.19999994E14
1369933, 2002 06 30 21 29 36, -22.237, 179.239, 626.5, 6.5, MW, 6.25, 19.0, 24, 5.3000001E13, 6.72, 19.0, 16, 5.3000001E13
1372224, 2002 08 12 02 59 24, -19.423, 168.999, 112.0, 6.0, MW, 5.62, 40.0, 21, 6.0000001E12, 5.98, 40.0, 15, 4.20000013E12
1379565, 2002 08 14 13 12 40, 7.761, 136.96, 10.0, 6.3, MW, 6.16, 37.0, 42, 3.9999999E13, 6.18, 37.0, 35, 8.4999998E12
1379665, 2002 08 14 13 57 55, 14.036, 146.278, 54.5, 6.4, MW, 6.59, 48.0, 45, 1.70000007E14, 6.89, 48.0, 37, 9.6000002E13
1380017, 2002 09 13 22 28 29, 13.005, 93.105, 21.0, 6.5, MW, 6.64, 64.0, 58, 2.00000001E14, 6.97, 64.0, 51, 1.30000003E14
1381107, 2002 08 15 05 30 29, -1.288, 121.337, 36.7, 6.1, MW, 6.13, 38.0, 39, 3.5000001E13, 6.43, 38.0, 27, 1.99999997E13
1382571, 2002 09 15 08 39 31, 44.763, 130.042, 574.3, 6.4, MW, 6.57, 22.0, 60, 1.59999997E14, 7.0, 22.0, 53, 1.40000004E14
1386291, 2002 09 16 13 23 01, -3.304, 142.659, 10.0, 6.3, MW, 5.95, 37.0, 37, 1.9E13, 6.09, 37.0, 25, 6.1000002E12
1388598, 2002 09 17 11 20 23, -3.285, 142.748, 10.0, 6.0, MW, 5.93, 46.0, 33, 1.80000003E13, 6.01, 46.0, 20, 4.6000002E12
1388755, 2002 08 19 11 01 02, -21.7, -179.464, 587.7, 7.6, MW, 8.02, 29.0, 32, 2.40000002E16, 8.3, 29.0, 27, 1.20000001E16
1388787, 2002 08 19 11 08 22, -23.868, 178.454, 649.9, 7.7, MW, 8.21, 41.0, 31, 4.6000002E16, 8.54, 41.0, 25, 2.89999993E16
1390537, 2002 08 20 10 59 31, 31.024, 142.026, 5.0, 6.3, MW, 5.89, 66.0, 49, 1.59999999E13, 5.97, 66.0, 29, 3.99999998E12
1395373, 2002 11 02 01 26 11, 2.9794, 96.1147, 31.0, 7.4, MW, 7.16, 76.0, 53, 1.20000004E15, 7.31, 76.0, 47, 4.19999986E14
1396904, 2002 11 02 09 46 46, 3.0059, 96.4367, 25.7, 6.1, MW, 6.33, 52.0, 48, 7.0000002E13, 6.66, 52.0, 39, 4.3999998E13
1398562, 2002 09 20 13 33 40, -1.744, 134.211, 5.0, 6.0, MW, 5.88, 43.0, 30, 1.50000003E13, 6.24, 43.0, 16, 9.9999998E12
1398962, 2002 09 20 15 43 35, -1.696, 134.31, 10.0, 6.3, MW, 6.27, 47.0, 36, 5.5999998E13, 6.39, 47.0, 28, 1.69999996E13
1400015, 2002 11 03 03 37 44, 38.9087, 141.9618, 57.2, 6.4, MW, 6.24, 66.0, 52, 5.2E13, 6.43, 66.0, 40, 1.99999997E13
1400517, 2002 10 03 16 08 29, 23.3039, -108.496, 10.0, 6.4, MW, 6.43, 59.0, 34, 9.7999997E13, 6.52, 59.0, 19, 2.69999994E13
1401084, 2002 10 03 19 05 11, -7.5134, 115.6766, 325.8, 6.0, MW, 6.11, 30.0, 39, 3.29999995E13, 6.43, 30.0, 30, 1.99999997E13
1403125, 2002 11 03 22 12 41, 63.6285, -147.6114, 10.8, 7.0, mb, 7.85, 70.0, 75, 1.4E16, 7.99, 70.0, 70, 4.29999992E15
1404614, 2002 08 24 18 40 52, 43.054, 146.132, 38.3, 6.1, MW, 5.94, 57.0, 57, 1.80000003E13, 6.25, 57.0, 42, 9.9999998E12
1404671, 2002 10 04 19 05 49, -20.9802, -178.9677, 628.4, 6.3, MW, 6.34, 18.0, 25, 7.2999999E13, 6.74, 18.0, 19, 5.8000002E13
1411532, 2002 09 24 03 57 20, -31.449, -69.139, 104.6, 6.3, MW, 6.61, 82.0, 32, 1.79999999E14, 6.7, 82.0, 22, 5.0E13
1411813, 2002 10 06 15 46 34, -8.2232, 118.3393, 19.1, 6.2, MW, 6.14, 82.0, 36, 3.6000001E13, 6.31, 82.0, 26, 1.29999999E13
1414493, 2002 09 24 22 54 21, -10.645, 161.171, 10.0, 6.2, MW, 6.03, 55.0, 32, 2.50000001E13, 6.16, 55.0, 19, 7.6999998E12
1415462, 2002 07 30 06 55 05, -57.862, -23.368, 15.0, 6.0, MW, 6.14, 43.0, 16, 3.6000001E13, 6.43, 43.0, 10, 1.99999997E13
1418040, 2002 07 31 00 16 44, 7.94, -82.807, 10.0, 6.5, MW, 6.52, 45.0, 40, 1.40000004E14, 6.65, 45.0, 29, 4.1999999E13
1422312, 2002 11 07 15 14 08, 51.1966, 179.3688, 45.8, 6.5, MW, 6.25, 55.0, 68, 5.3999999E13, 6.52, 55.0, 34, 2.69999994E13
1422670, 2002 12 10 04 27 54, -24.1952, 179.2548, 531.4, 6.1, MW, 5.78, 40.0, 19, 9.9999998E12, 6.07, 40.0, 10, 5.5999998E12
1424488, 2002 10 10 10 50 22, -1.7511, 134.2585, 24.8, 7.4, MW, 7.99, 132.0, 46, 2.19999993E16, 7.88, 132.0, 41, 3.00000003E15
1425029, 2002 12 11 03 49 41, -3.8756, 135.1335, 20.6, 6.3, MW, 6.29, 55.0, 36, 6.0999999E13, 6.45, 55.0, 21, 2.09999993E13
1427819, 2002 12 12 08 30 44, -4.8284, 153.3027, 52.1, 6.7, MW, 6.68, 102.0, 37, 2.40000004E14, 6.75, 102.0, 30, 6.0000001E13
1432102, 2002 10 12 20 09 09, -8.3159, -71.6696, 516.4, 6.9, MW, 7.03, 26.0, 41, 8.0E14, 7.4, 26.0, 39, 5.60000016E14
1432507, 2002 10 12 23 43 12, 15.1057, 118.5174, 31.1, 6.1, MW, 6.11, 50.0, 40, 3.19999999E13, 6.44, 50.0, 26, 2.09999993E13
1433629, 2002 11 12 01 46 49, -56.5818, -27.7168, 118.8, 6.2, MW, 6.38, 26.0, 24, 8.3E13, 6.79, 26.0, 19, 6.7999998E13
1434033, 2002 10 13 20 55 07, -14.6294, -175.3849, 8.8, 6.1, MW, 6.24, 71.0, 22, 5.1000002E13, 6.05, 71.0, 8, 5.4000002E12
1435276, 2002 10 14 14 12 43, 41.1641, 142.2459, 58.2, 6.1, MW, 6.07, 61.0, 57, 2.79999991E13, 6.35, 61.0, 40, 1.50000003E13
1436529, 2002 12 17 04 32 56, -56.939, -24.7232, 33.0, 6.0, MW, 6.01, 51.0, 22, 2.40000004E13, 5.98, 51.0, 10, 4.20000013E12
1438139, 2002 10 16 10 12 23, 51.8683, 157.2638, 123.3, 6.2, MW, 6.11, 27.0, 60, 3.29999995E13, 6.41, 27.0, 46, 1.9E13
1439449, 2002 10 17 04 23 54, -19.8132, -178.3862, 610.9, 6.2, MW, 6.11, 25.0, 21, 3.19999999E13, 6.48, 25.0, 14, 2.40000004E13
1439586, 2002 11 15 19 58 33, -55.8131, -36.3353, 10.0, 6.4, MW, 6.63, 55.0, 31, 2.00000001E14, 6.65, 55.0, 24, 4.1999999E13
1440377, 2002 10 17 17 52 43, -3.6253, 140.1792, 28.2, 6.2, MW, 6.04, 82.0, 37, 2.59999998E13, 6.19, 82.0, 25, 8.8E12
1441734, 2002 12 20 14 14 41, -3.0634, 147.9553, 33.0, 6.3, MW, 6.19, 39.0, 36, 4.3999998E13, 6.16, 39.0, 15, 7.6999998E12
1441960, 2002 11 17 04 53 47, 47.99, 146.3982, 456.4, 5.8, mb, 7.63, 32.0, 64, 6.2E15, 7.9, 32.0, 62, 3.20000001E15
1441973, 2002 11 17 04 53 55, 47.7708, 145.9942, 483.9, 7.3, MW, 7.58, 24.0, 63, 5.2000001E15, 7.86, 24.0, 61, 2.80000004E15
1443542, 2002 10 19 12 09 05, 44.161, 149.8723, 33.0, 6.2, MW, 5.98, 75.0, 58, 2.09999993E13, 6.08, 75.0, 25, 5.9E12
1448231, 2002 11 20 21 32 27, 35.3458, 74.5921, 13.0, 6.0, MW, 6.0, 37.0, 51, 2.30000008E13, 6.27, 37.0, 34, 1.20000002E13
1449061, 2002 10 22 11 39 04, -20.6722, -178.4125, 555.4, 6.2, MW, 6.11, 118.0, 21, 3.29999995E13, 6.27, 118.0, 12, 1.09999995E13
1450911, 2002 10 23 11 27 20, 63.5545, -148.0675, 19.7, 6.7, MW, 6.99, 88.0, 74, 6.8000003E14, 7.2, 88.0, 61, 2.89999983E14
1453179, 2002 10 24 06 08 38, -1.951, 29.05, 19.2, 6.1, MW, 5.89, 51.0, 35, 1.59999999E13, 5.93, 51.0, 21, 3.49999989E12
1456798, 2002 12 30 04 49 10, 7.3164, 123.2772, 16.8, 6.2, MW, 5.12, 8.0, 41, 1.1E12, 5.45, 8.0, 27, 6.7000002E11
1463158, 2002 10 31 01 35 15, -3.4472, 148.6555, 6.4, 6.0, MW, 5.7, 37.0, 29, 7.8999999E12, 5.78, 37.0, 13, 2.10000006E12
1464093, 2003 03 01 06 12 48, -1.7443, 134.3334, 35.5, 6.0, MW, 5.94, 44.0, 32, 1.80000003E13, 6.17, 44.0, 20, 8.0E12
1468806, 2003 01 04 05 15 05, -20.648, -177.6276, 390.4, 6.5, MW, 6.73, 209.0, 22, 2.80000008E14, 6.89, 209.0, 10, 9.7999997E13
1472827, 2003 01 06 23 43 49, 15.661, 119.4971, 2.8, 6.0, MW, 5.71, 59.0, 40, 8.1E12, 5.72, 59.0, 15, 1.70000004E12
1472881, 2003 01 07 00 54 51, -33.7353, -70.0969, 110.2, 6.0, mb, 5.94, 34.0, 16, 1.80000003E13, 6.28, 34.0, 8, 1.20000002E13
1477533, 2003 03 10 02 09 38, 1.7041, 127.275, 106.7, 6.4, MW, 6.69, 48.0, 46, 2.49999997E14, 7.06, 48.0, 37, 1.70000007E14
1478261, 2003 01 10 13 11 56, -5.2811, 153.6863, 70.7, 6.7, MW, 6.67, 50.0, 40, 2.29999995E14, 6.77, 50.0, 29, 6.4E13
1479055, 2003 02 10 04 49 31, -5.9818, 149.8116, 33.0, 6.2, MW, 5.66, 117.0, 32, 6.9999998E12, 5.71, 117.0, 19, 1.70000004E12
1479214, 2003 03 11 07 27 32, -4.7024, 153.2199, 35.9, 6.6, MW, 6.81, 74.0, 43, 3.6999999E14, 7.04, 74.0, 35, 1.70000007E14
1482156, 2003 03 12 23 41 33, 26.649, -110.5775, 10.3, 6.4, MW, 6.18, 45.0, 30, 4.1999999E13, 6.51, 45.0, 13, 2.59999998E13
1484077, 2003 02 12 22 33 32, -3.6758, 144.2594, 24.0, 6.2, MW, 6.32, 50.0, 39, 6.7000001E13, 6.29, 50.0, 28, 1.20000002E13
1484373, 2003 03 14 07 06 13, -0.4361, 132.9124, 31.6, 6.3, MW, 6.09, 36.0, 39, 3.10000002E13, 6.19, 36.0, 26, 8.8E12
1484863, 2003 03 14 12 54 11, -17.4574, -175.1285, 271.6, 6.4, MW, 6.25, 26.0, 26, 5.3999999E13, 6.71, 26.0, 17, 5.2E13
1487114, 2003 03 15 19 41 30, 52.2286, 160.3467, 40.6, 6.1, MW, 5.7, 52.0, 49, 8.1E12, 5.79, 52.0, 24, 2.2E12
1488332, 2003 02 15 11 01 58, 12.1997, 124.0389, 3.0, 6.2, MW, 6.33, 48.0, 47, 6.9E13, 6.41, 48.0, 36, 1.9E13
1490566, 2003 03 17 16 36 17, 51.2395, 177.9148, 32.4, 7.1, MW, 6.69, 79.0, 76, 2.40000004E14, 6.85, 79.0, 56, 8.3999997E13
1492901, 2003 03 19 00 03 42, -9.4177, 156.6265, 34.0, 6.2, MW, 6.1, 36.0, 27, 3.19999999E13, 6.33, 36.0, 20, 1.39999995E13
1493670, 2003 01 20 08 43 07, -10.5295, 160.8058, 43.4, 7.2, MW, 7.71, 83.0, 42, 8.1999999E15, 7.61, 83.0, 37, 1.20000004E15
1494291, 2003 05 01 00 27 04, 38.9987, 40.4637, 10.0, 6.4, MW, 6.33, 52.0, 53, 7.0000002E13, 6.52, 52.0, 34, 2.69999994E13
1495286, 2003 02 19 03 32 35, 53.64, -164.7344, 14.5, 6.6, MW, 6.41, 64.0, 61, 9.2000003E13, 6.46, 64.0, 45, 2.1999999E13
1495339, 2003 01 21 02 46 52, 13.6409, -90.957, 62.2, 6.5, MW, 6.14, 100.0, 33, 3.6999998E13, 6.16, 100.0, 13, 7.7999998E12
1498365, 2003 04 02 03 43 11, 35.2586, -35.7168, 10.0, 6.1, MW, 5.98, 50.0, 67, 2.09999993E13, 6.42, 50.0, 28, 1.9E13
1498400, 2003 01 22 02 06 35, 18.8965, -104.0815, 27.4, 7.6, MW, 7.45, 57.0, 49, 3.4E15, 7.16, 57.0, 34, 2.49999997E14
1501952, 2003 05 03 05 03 03, -15.2141, -173.7169, 32.8, 6.2, MW, 5.74, 16.0, 31, 9.0000002E12, 6.16, 16.0, 16, 7.6999998E12
1507006, 2003 05 04 13 15 17, -30.8799, -178.2674, 57.3, 6.7, MW, 6.42, 41.0, 24, 9.6999999E13, 6.62, 41.0, 11, 3.9000002E13
1508153, 2003 05 04 20 08 45, -30.6988, -178.2871, 34.5, 6.4, MW, 6.23, 33.0, 20, 5.0E13, 6.68, 33.0, 12, 4.6999999E13
1509710, 2003 06 03 23 58 02, -17.3738, -72.7908, 33.0, 6.0, MW, 5.82, 68.0, 25, 1.20000002E13, 6.16, 68.0, 11, 7.6999998E12
1511052, 2003 05 05 15 50 08, 0.194, 127.358, 126.5, 6.4, MW, 6.57, 32.0, 41, 1.59999997E14, 6.91, 32.0, 31, 1.0E14
1511526, 2003 03 25 02 53 26, -8.3286, 120.6717, 46.3, 6.3, MW, 6.51, 60.0, 43, 1.30000003E14, 6.61, 60.0, 34, 3.8E13
1512317, 2003 05 05 23 04 45, 3.6447, 128.0099, 61.6, 6.2, MW, 6.24, 37.0, 39, 5.2E13, 6.61, 37.0, 29, 3.6999998E13
1512640, 2003 02 24 02 03 43, 39.5173, 77.2105, 26.2, 6.3, MW, 6.0, 72.0, 49, 2.30000008E13, 6.34, 72.0, 38, 1.39999995E13
1515441, 2003 01 27 05 26 23, 39.4794, 39.8481, 10.0, 6.0, MW, 6.11, 42.0, 38, 3.19999999E13, 6.48, 42.0, 25, 2.40000004E13
1517725, 2003 01 27 17 56 26, -45.9606, 35.2909, 10.0, 6.4, MW, 6.34, 57.0, 26, 7.2999999E13, 6.46, 57.0, 14, 2.1999999E13
1522353, 2003 03 28 17 31 47, -15.3603, -173.4815, 42.5, 6.1, MW, 6.1, 60.0, 26, 3.19999999E13, 6.24, 60.0, 9, 9.9999998E12
1524090, 2003 06 07 00 32 41, -5.1128, 152.5263, 7.4, 6.5, MW, 6.21, 57.0, 42, 4.6000002E13, 6.21, 57.0, 28, 9.4000004E12
1524424, 2003 05 09 20 26 16, -48.15, 32.3516, 10.0, 6.2, MW, 6.25, 36.0, 18, 5.3000001E13, 6.3, 36.0, 10, 1.29999999E13
1527952, 2003 04 11 06 12 52, 6.9973, -82.3559, 0.1, 6.2, MW, 6.21, 46.0, 42, 4.6999999E13, 6.52, 46.0, 21, 2.69999994E13
1530300, 2003 03 30 18 13 33, -3.226, 127.4956, 32.0, 6.2, MW, 6.31, 48.0, 42, 6.5000002E13, 6.41, 48.0, 28, 1.9E13
1531198, 2003 03 31 01 06 51, -6.1859, 151.4395, 32.9, 6.1, MW, 5.93, 71.0, 34, 1.80000003E13, 5.93, 71.0, 21, 3.49999989E12
1535421, 2003 05 13 21 21 14, -17.2911, 167.6922, 33.3, 6.3, MW, 6.21, 21.0, 24, 4.6999999E13, 6.42, 21.0, 18, 1.9E13
1535885, 2003 05 14 06 03 33, 18.3601, -58.6279, 20.3, 6.7, MW, 7.03, 59.0, 58, 7.8999998E14, 7.28, 59.0, 59, 3.80000017E14
1540002, 2003 04 17 00 48 38, 37.5167, 96.5054, 15.0, 6.2, MW, 6.26, 34.0, 54, 5.5999998E13, 6.44, 34.0, 42, 2.09999993E13
1541099, 2003 06 12 08 59 20, -6.0012, 154.7984, 184.4, 6.3, MW, 6.36, 22.0, 41, 7.9000001E13, 6.62, 22.0, 31, 3.8E13
1542753, 2003 07 01 05 52 24, 4.5867, 122.6442, 617.1, 6.0, MW, 6.24, 22.0, 41, 5.2E13, 6.73, 22.0, 35, 5.5000001E13
1548302, 2003 09 02 18 28 00, -15.2917, -173.1703, 10.0, 6.4, MW, 6.21, 56.0, 29, 4.6999999E13, 6.25, 56.0, 19, 9.9999998E12
1548832, 2003 05 19 16 27 11, 17.6252, -105.4691, 10.0, 6.1, MW, 5.95, 35.0, 40, 1.9E13, 6.02, 35.0, 15, 4.7999998E12
1555834, 2003 08 04 04 37 20, -60.5323, -43.4511, 10.0, 7.1, MW, 7.46, 64.0, 24, 3.49999999E15, 7.42, 64.0, 21, 6.0000002E14
1556224, 2003 05 21 18 44 20, 36.9853, 3.6597, 13.4, 6.7, MW, 6.91, 74.0, 61, 5.30000005E14, 6.76, 74.0, 53, 6.2E13
1558821, 2003 06 15 19 24 35, 51.5572, 176.8519, 34.2, 6.5, MW, 6.33, 67.0, 71, 7.1000004E13, 6.6, 67.0, 62, 3.5000001E13
1560701, 2003 09 06 02 08 14, -4.5496, -106.0057, 10.0, 6.1, MW, 5.72, 50.0, 33, 8.4000003E12, 5.94, 50.0, 11, 3.70000003E12
1561669, 2003 04 24 10 56 21, 48.7488, 154.9761, 41.2, 6.0, MW, 5.7, 89.0, 63, 7.8999999E12, 5.93, 89.0, 44, 3.59999996E12
1563768, 2003 06 16 22 08 02, 55.4789, 159.9415, 182.1, 6.9, MW, 6.84, 42.0, 77, 4.00000002E14, 7.0, 42.0, 74, 1.40000004E14
1572295, 2003 04 27 16 03 41, -20.8475, 169.7358, 83.6, 6.2, MW, 6.22, 32.0, 22, 4.8000001E13, 6.62, 32.0, 14, 3.9000002E13
1573338, 2003 04 27 22 57 44, -8.168, -71.5775, 554.3, 6.0, MW, 5.72, 17.0, 31, 8.4999998E12, 6.13, 17.0, 25, 7.0999998E12
1575824, 2003 05 26 09 24 33, 38.8688, 141.5247, 71.2, 7.0, MW, 7.39, 57.0, 61, 2.70000005E15, 7.42, 57.0, 59, 6.0999998E14
1576919, 2003 06 20 06 19 40, -7.6253, -71.7128, 572.0, 7.0, MW, 7.03, 32.0, 43, 8.0E14, 7.41, 32.0, 40, 5.8999999E14
1578301, 2003 06 20 13 30 43, -30.6212, -71.5383, 42.9, 6.7, MW, 6.88, 53.0, 39, 4.70000016E14, 6.88, 53.0, 32, 9.3999998E13
1578723, 2003 04 29 13 53 16, 43.6319, 147.7915, 57.3, 6.0, MW, 5.9, 29.0, 56, 1.59999999E13, 6.29, 29.0, 42, 1.20000002E13
1581345, 2003 09 12 06 55 56, -5.2659, 151.5001, 51.4, 6.0, MW, 5.86, 69.0, 27, 1.39999995E13, 6.17, 69.0, 14, 8.1E12
1581352, 2003 08 11 00 19 13, 1.1617, 128.2811, 45.0, 6.0, MW, 6.16, 64.0, 31, 3.9999999E13, 6.54, 64.0, 19, 3.00000005E13
1583054, 2003 05 26 19 23 29, 2.3575, 128.9157, 42.4, 6.8, MW, 7.14, 61.0, 53, 1.20000004E15, 7.42, 61.0, 41, 6.0999998E14
1584448, 2003 08 11 21 22 30, 12.1249, 93.4971, 100.3, 6.0, MW, 6.09, 70.0, 46, 3.00000005E13, 6.44, 70.0, 31, 2.09999993E13
1584889, 2003 05 26 23 13 31, 6.7707, 123.8067, 586.9, 6.8, MW, 7.15, 30.0, 50, 1.20000004E15, 7.46, 30.0, 47, 7.0000001E14
1586409, 2003 07 12 23 01 39, 54.7747, -134.3455, 20.0, 6.0, MW, 5.54, 48.0, 49, 4.6000002E12, 5.76, 48.0, 33, 1.99999999E12
1590422, 2003 06 23 12 12 31, 51.4455, 176.7083, 0.7, 6.8, MW, 6.86, 68.0, 74, 4.40000005E14, 6.97, 68.0, 69, 1.30000003E14
1591637, 2003 08 14 05 14 54, 38.9924, 20.5648, 12.0, 6.2, MW, 6.21, 57.0, 59, 4.6999999E13, 6.52, 57.0, 48, 2.69999994E13
1594940, 2003 10 01 01 03 26, 50.1599, 87.7071, 17.7, 6.7, MW, 6.85, 45.0, 62, 4.30000013E14, 7.06, 45.0, 50, 1.79999999E14
1595280, 2003 07 15 18 46 38, -3.8952, 152.2726, 33.0, 6.5, MW, 6.5, 55.0, 36, 1.20000002E14, 6.51, 55.0, 22, 2.59999998E13
1595650, 2003 07 15 20 27 50, -2.6398, 68.3563, 10.0, 6.1, mb, 7.51, 100.0, 63, 4.09999994E15, 7.42, 100.0, 56, 6.0999998E14
1599632, 2003 05 28 16 15 18, -17.7152, 66.0256, 10.0, 6.2, MW, 5.96, 51.0, 48, 1.99999997E13, 6.18, 51.0, 24, 8.4000003E12
1602287, 2003 11 02 05 32 15, -45.0529, 166.662, 10.0, 6.4, MW, 6.08, 54.0, 24, 3.00000005E13, 5.77, 54.0, 10, 1.99999999E12
1604643, 2003 06 26 14 11 44, 12.3318, 123.8991, 9.2, 6.0, MW, 5.77, 69.0, 37, 9.9999998E12, 6.07, 69.0, 22, 5.5999998E12
1614667, 2003 06 28 15 29 41, -3.4289, 146.2153, 10.0, 6.2, MW, 6.16, 64.0, 33, 3.9000002E13, 6.32, 64.0, 16, 1.29999999E13
1617818, 2003 11 05 00 58 51, 5.0716, -77.6939, 33.0, 6.0, MW, 5.95, 38.0, 32, 1.9E13, 6.33, 38.0, 17, 1.39999995E13
1617904, 2003 12 05 21 26 09, 55.5858, 165.758, 9.9, 6.7, MW, 6.66, 41.0, 64, 2.20000003E14, 6.83, 41.0, 33, 7.9999999E13
1619397, 2003 09 21 18 16 12, 19.8741, 95.6346, 4.5, 6.6, MW, 6.8, 63.0, 55, 3.50000006E14, 7.04, 63.0, 43, 1.59999997E14
1621435, 2003 09 22 04 45 36, 19.7982, -70.6599, 10.0, 6.4, MW, 6.37, 52.0, 44, 8.0999996E13, 6.44, 52.0, 29, 2.09999993E13
1623616, 2003 07 21 13 53 59, -5.5018, 148.8066, 196.6, 6.4, MW, 6.47, 26.0, 41, 1.10000001E14, 6.72, 26.0, 35, 5.5000001E13
1623865, 2003 07 21 15 16 32, 25.9713, 101.2601, 10.0, 6.0, MW, 5.88, 47.0, 47, 1.50000003E13, 6.23, 47.0, 28, 9.9999998E12
1624450, 2003 11 06 10 38 05, -19.2787, 168.89, 119.7, 6.6, MW, 6.81, 96.0, 34, 3.6999999E14, 6.99, 96.0, 22, 1.40000004E14
1626447, 2003 07 22 04 21 40, -15.382, 166.1727, 30.3, 6.0, MW, 6.14, 63.0, 23, 3.6000001E13, 6.31, 63.0, 12, 1.29999999E13
1628007, 2003 08 21 12 12 47, -45.0875, 167.0892, 6.8, 7.1, MW, 7.13, 54.0, 27, 1.09999998E15, 7.32, 54.0, 21, 4.30000013E14
1631016, 2003 10 07 04 55 28, -16.5093, -170.1977, 10.0, 6.2, MW, 5.97, 31.0, 31, 2.09999993E13, 6.03, 31.0, 19, 4.9999999E12
1632718, 2003 12 09 12 44 00, 51.2946, -179.2995, 26.8, 6.1, MW, 5.84, 45.0, 56, 1.29999999E13, 6.16, 45.0, 35, 7.7999998E12
1634667, 2003 09 25 19 50 07, 41.7488, 143.8725, 33.0, 8.1, MW, 8.13, 104.0, 58, 3.49999999E16, 8.0, 104.0, 59, 4.49999991E15
1635181, 2003 12 10 04 38 14, 23.0988, 121.384, 27.6, 6.8, MW, 6.64, 45.0, 49, 2.00000001E14, 6.7, 45.0, 38, 5.1000002E13
1635699, 2003 10 08 09 06 56, 42.5899, 144.5474, 45.2, 6.6, MW, 6.58, 70.0, 63, 1.70000007E14, 6.63, 70.0, 45, 3.9999999E13
1637657, 2003 07 25 09 37 47, -1.5612, 149.681, 37.8, 6.4, MW, 6.83, 51.0, 43, 3.90000009E14, 6.96, 51.0, 37, 1.20000002E14
1638314, 2003 11 09 19 52 37, -0.5894, -19.7373, 9.1, 6.3, MW, 5.65, 62.0, 41, 6.6E12, 5.82, 62.0, 17, 2.39999989E12
1641493, 2003 10 09 22 19 15, 13.7255, 119.9826, 51.6, 6.2, MW, 5.96, 48.0, 35, 1.9E13, 6.36, 48.0, 25, 1.59999999E13
1641787, 2003 09 26 20 38 19, 41.975, 144.5309, 12.2, 6.0, MW, 5.74, 59.0, 44, 9.2999999E12, 6.07, 59.0, 31, 5.5999998E12
1645208, 2003 09 27 11 33 25, 50.0089, 87.7788, 16.0, 7.3, MW, 7.44, 85.0, 63, 3.20000001E15, 7.64, 85.0, 60, 1.30000003E15
1645645, 2003 11 11 18 48 25, 22.3739, 143.3697, 108.9, 6.0, MW, 6.12, 35.0, 37, 3.39999992E13, 6.44, 35.0, 23, 2.09999993E13
1646584, 2003 11 12 00 29 47, 1.5154, 126.4566, 49.1, 6.0, MW, 6.18, 55.0, 31, 4.1999999E13, 6.42, 55.0, 20, 1.9E13
